,category,url,title,subtitle,pick,supporters,reward_levels,like_num,share_num,price,achievement_rate,achievement_goal,funding_period,funding_duration,start_day,abs_achievement_rate
5080,잡지,https://tumblbug.com/thepassionisland,"열정도 기록 잡지, 창간호",서울시 용산구 원효로1가에 위치한 이색골목 열정도 입니다.,0,68,"['1,000원 +', '26,000원 +', '18,500원 +', '11,000원 +']",31,0,2280000.0,113%,2000000,2020.09.11 ~ 2020.10.11,30,Friday,455.99999999999994
5081,잡지,https://tumblbug.com/shbs3,독립서점사장님이 만드는 로컬매거진 <계간 생활방식 3호>,독립서점 사장님이 만드는 평택로컬매거진 <계간 생활방식 3호>,0,29,"['1,000원 +', '9,000원 +', '15,000원 +', '21,000원 +', '6,000원 +']",13,3,570000.0,113%,500000,2022.12.21 ~ 2022.12.31,10,Wednesday,113.99999999999999
5082,잡지,https://tumblbug.com/shinevillage2,"전라도 청년이 쓰는 로컬 매거진, '샤인빌리지' VOL.2",전라도에 거주하는 청년들이 쓰는 로컬 이야기. 샤인빌리지 두번째 이야기입니다.,0,14,"['1,000원 +', '11,000원 +', '12,000원 +', '6,000원 +', '20,000원 +', '15,000원 +', '26,000원 +']",2,0,570000.0,113%,500000,2020.06.19 ~ 2020.06.30,11,Friday,113.99999999999999
5084,잡지,https://tumblbug.com/magazine_cpr,잉여들의 소소한 생활에 활력을 불어넣어 드릴 월간 심폐소생,"잉여들이 달리 할 게 뭐 있나요. 덕질도 하고 여행도 하고 그런 거죠.
덕질(예술)+여행 잡지",0,60,"['1,000원 +', '10,000원 +', '20,000원 +', '30,000원 +', '50,000원 +', '100,000원 +', '150,000원 +']",0,0,1310000.0,113%,1150000,2015.09.30 ~ 2015.11.01,32,Wednesday,262.0
5085,잡지,https://tumblbug.com/prismboda,순간을 기록하다. 문화예술 트렌드 매거진 <prism>,프리즘을 통해 문화예술 트렌드를 바라보다. <문화예술 트렌드 소개 매거진> prism.,0,46,"['1,000원 +', '20,000원 +', '12,000원 +', '15,000원 +', '18,000원 +']",32,8,1138000.0,113%,1000000,2022.05.02 ~ 2022.05.18,16,Monday,227.59999999999997
5086,잡지,https://tumblbug.com/endingcredit_5,"대학생 독립 영화잡지 '엔딩크레딧' 5호, <공간>","비움, 사이, 그리고 영역에 관한 이야기를 엔딩크레딧 5호 <공간>에서 확인하세요.",0,84,"['1,000원 +', '12,500원 +', '14,500원 +', '16,500원 +', '17,500원 +', '19,500원 +', '21,500원 +']",2,3,1361500.0,113%,1200000,2020.01.04 ~ 2020.01.18,14,Saturday,272.3
5087,잡지,https://tumblbug.com/archat2022drunken,"젊은 건축 매거진 <잡담> ""건축과 술""","잡담은 20대가 만드는 건축매거진입니다. 봄을 맞아 ""건축과 술""을 이야기합니다.",1,62,"['1,000원 +', '13,000원 +', '14,000원 +', '24,000원 +', '26,000원 +', '150,000원 +']",69,9,1134000.0,113%,1000000,2022.04.28 ~ 2022.05.15,17,Thursday,226.79999999999998
5088,잡지,https://tumblbug.com/makeourfuture,'이번 생에 정치는 처음이라' (인터뷰집) 독립출판,정치를 처음 시작하는 청년들의 인터뷰를 시작합니다! [데뷔 초읽기☆키워주세요!],0,120,"['1,000원 +', '20,000원 +', '30,000원 +', '100,000원 +']",1,0,5630000.0,112%,5000000,2018.02.27 ~ 2018.03.18,19,Tuesday,1126.0
5089,잡지,https://tumblbug.com/nbr1511,날벼락 11월호 ,갖고만 있어도 계간지 '계간잡지 날벼락'이 2015년 11월호를 맞아 엄청난 후원 선물을 마련했다.,1,42,"['1,000원 +', '7,000원 +', '27,000원 +', '32,000원 +', '30,000원 +', '12,000원 +', '60,000원 +', '33,000원 +', '38,000원 +', '4,000원 +', '13,000원 +']",0,0,957000.0,112%,850000,2015.11.09 ~ 2015.11.28,19,Monday,191.4
5090,잡지,https://tumblbug.com/dachae,"《다채》 1호, 평범한 지갑 속 특별한 이야기",다채로운 사회를 위한 독립잡지,0,120,"['1,000원 +', '15,000원 +', '20,000원 +', '25,000원 +', '35,000원 +', '80,000원 +', '20,000원 +']",2,0,3375000.0,112%,3000000,2019.06.02 ~ 2019.06.30,28,Sunday,675.0
5091,잡지,https://tumblbug.com/brett,포스터형 사진잡지 BRETT MAGAZINE,모든 페이지가 아트 포스터가 되는 브렛 매거진! 국내외 젊은 사진작가들의 감각적인 사진들을 소개합니다.,0,89,"['1,000원 +', '20,000원 +', '30,000원 +', '40,000원 +', '70,000원 +', '80,000원 +', '100,000원 +']",3,1,2810000.0,112%,2500000,2015.11.29 ~ 2016.01.08,40,Sunday,562.0
5092,잡지,https://tumblbug.com/purrzle,고양이 매거진 퍼즐(purrzle) 창간호,고양이와 함께하는 삶을 생각하는 비정기 간행물 퍼즐 매거진입니다.,0,78,"['1,000원 +', '13,500원 +', '59,000원 +', '21,000원 +', '11,000원 +', '66,000원 +']",0,0,2247000.0,112%,2000000,2018.10.29 ~ 2018.12.19,51,Monday,449.4
5093,잡지,https://tumblbug.com/bear17,베어매거진 bear Vol.17 NOMAD,"행복한 일을 하는 사람들을 소개하는 휴먼매거진 <베어>, 17호의 주제는 NOMAD입니다.",1,59,"['1,000원 +', '13,500원 +', '27,000원 +', '17,000원 +', '27,000원 +', '30,500원 +', '42,500원 +', '58,500원 +', '14,000원 +', '27,500원 +']",37,0,2244500.0,112%,2000000,2020.08.28 ~ 2020.09.14,17,Friday,448.9
5094,잡지,https://tumblbug.com/salgood,"노멀-한 우리들을 위한 뉴-노멀 문학잡지, <살곶장판>","우리 시대의 가장 노멀-한 자세를 말합니다, 뉴-노멀 문학잡지 <살곶장판> 창간호",0,29,"['1,000원 +', '13,000원 +', '15,000원 +', '18,000원 +', '25,000원 +', '16,000원 +']",23,10,561000.0,112%,500000,2021.11.22 ~ 2021.12.22,30,Monday,112.20000000000002
5095,잡지,https://tumblbug.com/ddeum,"서두르지 않고 한동안 생각해서 만든 <뜸, 바다> 잡지","6권의 책으로부터 시작된 각양각색 6인 만담 잡지 <뜸, 바다>",1,26,"['1,000원 +', '1,650원 +', '2,750원 +', '4,400원 +', '18,700원 +', '19,800원 +', '20,900원 +', '36,300원 +', '38,500원 +', '39,600원 +', '55,000원 +', '57,200원 +', '58,300원 +']",53,20,560950.0,112%,500000,2021.12.22 ~ 2022.01.15,24,Wednesday,112.18999999999998
5096,잡지,https://tumblbug.com/sistersmag,"농익은 언니들의 이야기 놀이터, 언니네 마당",3040 언니들의 자존감 회복 프로젝트 <언니네 마당>이 2014년 가을호를 창간합니다.   ,0,30,"['1,000원 +', '5,000원 +', '10,000원 +', '20,000원 +', '30,000원 +', '50,000원 +', '100,000원 +', '250,000원 +']",0,0,1455000.0,111%,1300000,2014.08.19 ~ 2014.09.05,17,Tuesday,291.0
5097,잡지,https://tumblbug.com/jabdam,"젊은 건축 매거진 <잡담> ""건축과 피크닉""","‹잡담›은 건축을 공부하는, 건축을 사랑하는 20대가 모인 건축 비평 콜렉티브입니다.",0,126,"['1,000원 +', '12,000원 +', '16,000원 +', '22,000원 +', '30,000원 +', '150,000원 +']",4,0,2237000.0,111%,2000000,2020.04.24 ~ 2020.05.12,18,Friday,447.40000000000003
5098,잡지,https://tumblbug.com/them2,퀴어예술매거진 <them> 2호 퀴어영화 특집,퀴어예술매거진 <them> 2호가 당신을 퀴어영화의 세계로 초대합니다.,1,264,"['1,000원 +', '99,000원 +', '35,000원 +', '60,000원 +', '65,000원 +', '77,000원 +', '93,000원 +', '100,000원 +', '120,000원 +', '130,000원 +', '150,000원 +', '300,000원 +']",211,32,16763000.0,111%,15000000,2022.01.28 ~ 2022.03.13,44,Friday,3352.6000000000004
5099,잡지,https://tumblbug.com/theseoulive_alainpassard,미슐랭 3스타 셰프 알랭 파사르의 오감만족 서울,<더서울라이브>와 알랭파사르가 함께 하는 서울여행. 알랭 파사르의 서울은 어떤 곳일까요?,0,35,"['1,000원 +', '21,000원 +', '39,000원 +', '57,000원 +']",24,44,3351000.0,111%,3000000,2022.11.21 ~ 2022.12.04,13,Monday,670.2
5100,잡지,https://tumblbug.com/sinclair,싱클레어 50호 발간,싱클레어는 개인작업자들의 기고를 중심으로 제작하는 독립문화잡지 입니다.,0,39,"['1,000원 +', '15,000원 +', '20,000원 +', '30,000원 +', '50,000원 +', '80,000원 +', '100,000원 +', '5,000원 +']",0,0,1115000.0,111%,1000000,2011.06.19 ~ 2011.07.10,21,Sunday,223.0
5101,잡지,https://tumblbug.com/disslike,"탈진영세대의 생존방식, 잡지 <DISSLIKE>",너는 어떻게 살아남을 것인가.,1,109,"['1,000원 +', '15,000원 +', '25,000원 +', '50,000원 +', '150,000원 +', '300,000원 +', '300,000원 +', '75,000원 +']",1,0,4455000.0,111%,4000000,2015.02.03 ~ 2015.03.08,33,Tuesday,891.0
5102,잡지,https://tumblbug.com/monthlyoki,시시콜콜 시골잡지 <월간 옥이네> 12월호,지역을 궁금하게 하는 로컬 매거진 월간 옥이네,0,17,"['1,000원 +', '29,500원 +', '14,000원 +', '15,500원 +', '15,500원 +', '21,500원 +', '120,000원 +', '33,500원 +']",17,0,556000.0,111%,500000,2020.11.02 ~ 2020.11.30,28,Monday,111.20000000000002
5103,잡지,https://tumblbug.com/mirrormgz_2022241,"청춘을 담아내는 MIRROR의 스물네 번째 발행물 ""질주""",청춘들의 이야기를 담아내는 매거진 MIRROR의 스물네 번째 발행물 <질주>입니다.,1,18,"['1,000원 +', '11,000원 +', '14,000원 +', '17,000원 +', '20,000원 +']",14,14,556000.0,111%,500000,2023.01.30 ~ 2023.02.07,8,Monday,111.20000000000002
5104,잡지,https://tumblbug.com/facezine01,인터뷰 진 FACE vol.1,인터뷰 잡지  FACE입니다. '도시와 공간'을 키워드로 삼은 1호 발행을 앞두고 있습니다.,0,73,"['1,000원 +', '10,000원 +', '20,000원 +', '30,000원 +', '50,000원 +', '80,000원 +', '100,000원 +', '120,000원 +', '150,000원 +']",0,0,2222222.0,111%,2000000,2012.09.20 ~ 2012.10.20,30,Thursday,444.4444
5105,잡지,https://tumblbug.com/sl4film,"영화잡지, 필름에 관한 짧은 사랑","'필.사'를 극장에서 다시 만나는 방법! 2년만의 인사, 반갑게 받아주세요:)  ",0,34,"['1,000원 +', '5,000원 +', '10,000원 +', '20,000원 +', '30,000원 +', '31,000원 +', '50,000원 +', '100,000원 +']",0,0,1111000.0,111%,1000000,2012.07.06 ~ 2012.08.15,40,Friday,222.2
5106,잡지,https://tumblbug.com/anno,영화 잡지 [anno.] 창간호,최신 영화만 소개하는 잡지들이 아쉬웠습니다. 아노는 사랑받는 영화들을 긴 호흡으로 다루고자 합니다.,0,148,"['1,000원 +', '10,000원 +', '20,000원 +', '30,000원 +', '50,000원 +', '300,000원 +']",1,0,3330000.0,111%,3000000,2013.05.06 ~ 2013.06.08,33,Monday,666.0
5107,잡지,https://tumblbug.com/favorite_magazinemakers,"독립 매거진 5팀의 대화집, MAGAZINE MAKERS",5팀의 독립 매거진 bear/hep/Achim/PRISM OF/favorite의 대화집.,1,107,"['1,000원 +', '15,000원 +', '42,000원 +', '28,000원 +', '40,000원 +', '43,000원 +', '31,000원 +', '43,000원 +', '25,000원 +']",62,0,2218000.0,110%,2000000,2021.04.12 ~ 2021.05.16,34,Monday,443.6
5108,잡지,https://tumblbug.com/20210901,밀레니얼 도시 경관 매거진 [ULC 3호],"도시와 경관의 기능과 특징, 디자인을 관찰하고 일상적 도시 경험을 기록합니다",0,44,"['1,000원 +', '10,000원 +', '12,000원 +', '23,000원 +', '50,000원 +', '150,000원 +']",20,0,1658000.0,110%,1500000,2021.07.30 ~ 2021.08.31,32,Friday,331.59999999999997
5109,잡지,https://tumblbug.com/monthlydeviationvol17,"항공잡지계의 새 물결 | <월간비행> 17호 ""말하다""","항공의 대중화를 꿈꾸는 항공교통 전공자들이 만든, 재미있고 쉬운 항공 잡지입니다 :)",1,50,"['1,000원 +', '16,000원 +', '30,000원 +', '8,000원 +']",24,7,884000.0,110%,800000,2022.07.17 ~ 2022.08.05,19,Sunday,176.8
5110,잡지,https://tumblbug.com/typojanchi2017,타이포잔치 2017: 몸(Mohm) 도록 출판,세계 유일의 국제 타이포그래피 비엔날레 <타이포잔치 2017> 도록 출판 프로젝트입니다,0,59,"['1,000원 +', '60,000원 +', '80,000원 +', '90,000원 +', '103,500원 +', '139,500원 +', '153,000원 +', '189,000원 +', '350,000원 +']",4,0,7347500.0,110%,6650000,2017.09.28 ~ 2017.11.06,39,Thursday,1469.5
5111,잡지,https://tumblbug.com/magazineidole,"이제는 모두의 아이돌, 아이돌 매거진 'IDOLÉ'",아이돌 문화를 다룬 독립 매거진 <IDOLÉ>입니다.,0,86,"['1,000원 +', '5,000원 +', '12,000원 +', '23,000원 +', '35,000원 +', '50,000원 +', '16,000원 +']",1,1,2485007.0,110%,2250000,2018.01.08 ~ 2018.02.04,27,Monday,497.0014
5112,잡지,https://tumblbug.com/endingcredit_4,대학생 독립 영화잡지 '엔딩크레딧' 4호 <만약>,"당신의 가정을 뛰어넘는 이야기, 엔딩크레딧 4호 <만약>에서 확인하세요!",0,74,"['1,000원 +', '12,000원 +', '15,000원 +', '10,000원 +']",2,3,1103000.0,110%,1000000,2019.07.05 ~ 2019.07.19,14,Friday,220.6
5113,잡지,https://tumblbug.com/sodosi4,"여름이 가도 사계절 강릉, 여행 매거진 <so.dosi>","초당순두부, 안목해변 말고. 지금 가장 예쁜 강릉의 장면들을 보여주는 매거진과 여행 기념품",1,49,"['1,000원 +', '22,000원 +', '25,000원 +', '25,000원 +', '28,000원 +', '41,000원 +', '70,000원 +', '95,000원 +']",61,21,2205990.0,110%,2000000,2022.09.29 ~ 2022.10.30,31,Thursday,441.198
5114,잡지,https://tumblbug.com/paranvol5,파란 5호 <정치: 아웃 오브 프레임>,"정치가 규정짓는 틀, 그 프레임 안의 치열한 다툼과, 프레임 밖의 소외를 이야기합니다.",0,60,"['1,000원 +', '12,000원 +', '24,000원 +', '12,000원 +']",31,17,882000.0,110%,800000,2022.03.03 ~ 2022.03.16,13,Thursday,176.4
5115,잡지,https://tumblbug.com/megazinebbi,스크린 중독 권장 잡지  <삐끗> ,스크린 매체를 비롯한 하위 문화를 핥아보는 독립 잡지입니다. ,1,73,"['1,000원 +', '15,000원 +', '25,000원 +', '35,000원 +', '50,000원 +', '70,000원 +', '100,000원 +']",2,0,2756000.0,110%,2500000,2014.05.10 ~ 2014.06.17,38,Saturday,551.1999999999999
5116,잡지,https://tumblbug.com/damdamagazine,휴먼매거진 <DAMDA> 창간호,평범한 이야기를 특별하게 만들어 주는 담다 매거진입니다.,0,44,"['1,000원 +', '5,000원 +', '14,900원 +', '15,900원 +', '17,900원 +', '20,000원 +', '40,000원 +', '45,000원 +']",0,0,1101200.0,110%,1000000,2019.02.13 ~ 2019.03.05,20,Wednesday,220.23999999999998
5117,잡지,https://tumblbug.com/workers,<워커스> 66호 '성착취 산업의 포주들',독립잡지 월간 <워커스> 66호 제작비 마련을 위한 프로젝트입니다. 후원해주세요!,0,194,"['1,000원 +', '10,000원 +', '20,000원 +', '50,000원 +']",1,0,3851000.0,110%,3500000,2020.04.17 ~ 2020.05.17,30,Friday,770.2
5119,잡지,https://tumblbug.com/quarterlyalone5th,비연애인구 전용잡지 계간홀로 5호 발간 ,"전방위, 무정형, 비연애인구 전용잡지 계간홀로 5호. 그거 아세요? 못난 잡지에 빠지면 답도 없다는☆",0,55,"['1,000원 +', '5,000원 +', '10,000원 +', '20,000원 +', '30,000원 +', '50,000원 +', '100,000원 +']",0,0,990000.0,110%,900000,2014.06.25 ~ 2014.07.22,27,Wednesday,198.0
5120,잡지,https://tumblbug.com/be_literature_vol3,문학잡지 <비릿 be:lit> 3호 : 이랑,문학잡지『비릿 be:lit』3호 발행을 준비합니다. 우리는 인디출판사 '물'과 함께합니다.,1,259,"['1,000원 +', '18,500원 +', '26,500원 +', '28,500원 +', '33,500원 +', '36,500원 +', '39,000원 +', '49,000원 +']",7,1,7682500.0,109%,7000000,2020.06.14 ~ 2020.07.05,21,Sunday,1536.5
5121,잡지,https://tumblbug.com/friend_of_friend_2_passion,릴레이 인터뷰매거진 <친구의 친구> vol.2 열정,주위에 꼭 한 명씩 있는 친구의 친구들 이야기를 담는 릴레이 인터뷰 매거진입니다.,0,39,"['1,000원 +', '13,500원 +', '25,000원 +', '15,500원 +', '17,000원 +', '17,500원 +', '19,000원 +', '27,000원 +']",32,1,823000.0,109%,750000,2021.03.26 ~ 2021.04.13,18,Friday,164.6
5122,잡지,https://tumblbug.com/myzm02,창작의 우주를 헤매는 아티스트를 위한 매거진,"내 작품으로 수익 얻기, SNS 홍보 노하우 등을 담은 매거진 무용지물 2호 ",1,94,"['1,000원 +', '20,000원 +', '25,000원 +', '30,000원 +', '37,000원 +', '54,000원 +', '17,000원 +']",128,48,4935000.0,109%,4500000,2022.09.05 ~ 2022.09.30,25,Monday,986.9999999999999
5123,잡지,https://tumblbug.com/essai5,"조금 더 가치 있는 일상 삶, 에세이(ESSAI) 5호",에세이 매거진의 다섯 번째 이야기에 함께해 주세요.,0,29,"['1,000원 +', '15,000원 +', '21,000원 +', '24,000원 +', '30,000원 +', '38,000원 +', '44,000원 +', '47,000원 +', '53,000원 +']",0,0,2193000.0,109%,2000000,2019.07.10 ~ 2019.08.11,32,Wednesday,438.6
5124,잡지,https://tumblbug.com/kot-01-gangnam,"읽고 싶은 공간, 계간 매거진 <곳>","에디터의 시선으로 공간을 담고, 글을 씁니다. 1호는 '강남구'입니다.",0,48,"['1,000원 +', '15,000원 +', '16,000원 +', '18,000원 +', '19,000원 +']",68,34,1093050.0,109%,1000000,2022.02.09 ~ 2022.03.11,30,Wednesday,218.61
5125,잡지,https://tumblbug.com/bakepaper,언제든지 꺼내먹는 빵 매거진 <BAKE PAPER>,빵 + 책에 진심인 에디터와 디자이너가 발행하는 빵 매거진 창간호,0,61,"['1,000원 +', '9,000원 +', '19,000원 +', '21,000원 +', '23,000원 +', '31,800원 +', '37,200원 +']",123,57,2185600.0,109%,2000000,2022.08.24 ~ 2022.09.24,31,Wednesday,437.12
5126,잡지,https://tumblbug.com/fromdototi,"당신의 화장실 타임을 책임질 음악잡지, <도부터 시까지>",'도부터 시까지'는 밴드하는 사람들이 만든 독립 음악 잡지입니다.,0,45,"['1,000원 +', '13,900원 +', '14,500원 +', '24,000원 +', '25,200원 +', '33,000원 +', '34,800원 +']",1,0,1146700.0,109%,1050000,2020.04.20 ~ 2020.05.11,21,Monday,229.34
5127,잡지,https://tumblbug.com/nozi04,제주 로컬매거진 <NOZI> Vol.4,제주도와 제주인의 삶을 담은 로컬매거진 ,1,21,"['1,000원 +', '16,000원 +']",32,5,764000.0,109%,700000,2022.06.18 ~ 2022.07.02,14,Saturday,152.8
5128,잡지,https://tumblbug.com/who,추후로 과거를 미뤄놓은 당신을 위한 매거진 <추후>,추후는 아직 정의할 수 없는 우리들의 시간과 추후에 생겨날 의미들에 대해 기록합니다.,0,18,"['1,000원 +', '15,500원 +', '17,000원 +', '28,000원 +', '29,500원 +', '41,500원 +']",25,16,545500.0,109%,500000,2021.11.09 ~ 2021.12.06,27,Tuesday,109.1
5129,잡지,https://tumblbug.com/feb2,[FEB] 친환경 라이프 매거진과 키링 제작 키트,지구를 위한 친환경 기업을 인터뷰한 매거진 FEB 2호 입니다,1,58,"['1,000원 +', '15,500원 +', '22,000원 +', '27,000원 +', '42,500원 +', '55,000원 +', '20,000원 +']",215,3,2127000.0,109%,1950000,2021.09.15 ~ 2021.10.30,45,Wednesday,425.4
5130,잡지,https://tumblbug.com/ledebut_vol45,대학생들이 만들어가는 패션매거진 LEDEBUT vol.45,함께 만들어 가는 르데뷰. 이번 프로젝트는 르데뷰 Vol.45 후원을 위해 시작되었습니다.,0,44,"['1,000원 +', '10,000원 +', '13,000원 +', '15,000원 +']",1,0,545000.0,109%,500000,2020.03.09 ~ 2020.03.29,20,Monday,109.00000000000001
5131,잡지,https://tumblbug.com/magnetographics,이것저것 글을 모읍니다 - 글꼬라지,각자의 활동 영역과 취향에 따라 나타나는 '글'을 모읍니다.,0,52,"['1,000원 +', '15,000원 +', '11,000원 +', '20,000원 +', '50,000원 +', '15,000원 +', '20,000원 +', '35,000원 +', '15,000원 +']",1,0,1306000.0,108%,1200000,2016.10.14 ~ 2016.11.15,32,Friday,261.2
